returns
-0.0001651981633016646
-0.00011880575544148771
6.682578356773542e-05
6.681232385313541e-05
-0.00016519278103956458
-0.0002348118060770646
2.0421533781732763e-05
0.00018284852402503544
-0.00016519278103956458
-0.0002580136622256646
-0.0003275611035871646
-0.00014195918411036388
-0.0004665882612371646
-0.0002114480752630646
-0.0001882467830769646
4.349003912523702e-05
-0.00018824033842426458
-4.919695688926458e-05
-0.00021143679372226458
0.0002057100020706354
-7.23762253514458e-05
-2.6018225693092823e-05
-0.0003968698662160646
-0.0001187557224529577
-0.0001651201693533646
-7.238428733186238e-05
8.992379992753541e-05
-0.00021148192930076456
-0.0001883209395450646
-0.0001883015867549646
-9.555871770888887e-05
-0.0002578345533841646
-0.0005593063985511646
8.999480295853543e-05
0.0015048947113237355
0.0001592376988460354
0.00046020380258103544
0.0002516593263785354
-0.0005350493965625646
-0.0004426972578010646
0.0005065515669035354
-0.0003500602029722646
-0.00023428788280656457
0.0005985014007328354
0.00013597965530473544
-4.919695688926458e-05
0.00018223095331673542
8.969193199963542e-05
0.0003443762245710354
0.00015908334210863544
0.0002980091909742354
0.00045986197825203536
0.00015894846738043542
-0.0001416867830082445
-7.231727502482562e-05
-0.00011855951498035518
-2.6074500359464092e-05
6.641799906133542e-05
0.0001820596917393354
0.00013585115561983542
0.00013588540476163543
-2.9178010210749358e-06
-2.9199426823676896e-06
0.0005755138251561354
0.00011266398144163543
-2.6077707802330948e-05
-0.0003497541436738646
-0.0005348583814960646
-0.0002574387024176646
-0.00023426219238466457
-7.233439326132059e-05
0.0003904245058933354
-0.0003498584120906646
-0.00011860123681978293
0.0002515757977262354
-0.00011858518402013781
-0.0002342450693983646
-2.94348787904893e-06
-2.9456271634652106e-06
0.0009683793613345354
-0.0001878163081506646
-0.0004420062364307646
-9.539166759481395e-05
-0.0004187717149330646
-0.00014155651263975206
0.0002509438784257354
-3.007580445858323e-06
-4.5039720989293726e-05
0.00020901251057563538
-0.00016470507711006458
0.00011249573460103542
-0.0002571211800610646
-7.229484574217223e-05
0.0001817872668882354
-0.0002109232697602646
6.634052346943542e-05
-0.0008578658878288645
-0.0007891497848964646
-2.915659161496343e-06
-0.0004890803334164646
-0.0009059696162805646
-0.0012056941581659645
0.0013716996714915354
0.0002084029335961354
-0.0006849395620467646
0.0014370335208853356
-0.0006237038885710646
0.0008989004890286354
-0.0002802212028838646
-0.0015858631999134645
-0.0003493676919730646
-6.48908375912592e-05
-1.0192435365098248e-05
0.0001238932808213354
-0.0007068260310167646
0.0006884777191241354
-0.0004994206957031646
3.1376523123182324e-05
0.0002395976062933354
0.0002854403078548354
-0.0010181668496105644
-0.0002796807423549646
0.0006882906517512354
-0.0012008017281589646
-0.0004182091573550646
-0.0005452401472545646
-0.0007532353673781646
-0.00016469440439556457
-3.764587801852278e-05
0.00019337289745333542
-0.0009615003497338646
-6.0734575294153344e-05
-0.0003491715744215646
-0.0003261796916320646
0.0005738416253516354
-0.00011838036209660493
0.00015833890069503543
-0.0002106472417335646
